"","score","text"
"125",0,"On March 20th vote Jeanne Ives for the Governor of Illinois. In the long list of gubernatorial candidates Ms Ives i‚Ä¶ https://t.co/qVQnLpVSKB"
"126",2,"RT @rap30: Behind a firewall, but the Rockford Register Star, where I worked in mid-1980s, has endorsed GOP state Rep. Jeanne Ives for Repu‚Ä¶"
"127",2,"Behind a firewall, but the Rockford Register Star, where I worked in mid-1980s, has endorsed GOP state Rep. Jeanne‚Ä¶ https://t.co/lmGaDqmM6b"
"128",-1,"RT @ourmaninchicago: Jeanne Ives: Immigrants are illegally applying for voting rights!

Also Jeanne Ives: Join me at the South Side Irish P‚Ä¶"
"129",0,"RT @NinaMorton: March 20 IL Primary

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives &amp; Richard Morthland for Gov and Lt GovÌ†ºÌ∑∫Ì†ºÌ∑∏

‚úîÔ∏èConservative crusaders
‚úîÔ∏èStands for the midd‚Ä¶"
"130",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"131",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"132",0,"RT @NinaMorton: March 20 IL Primary

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives &amp; Richard Morthland for Gov and Lt GovÌ†ºÌ∑∫Ì†ºÌ∑∏

‚úîÔ∏èConservative crusaders
‚úîÔ∏èStands for the midd‚Ä¶"
"133",0,"RT @NinaMorton: March 20 IL Primary

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives &amp; Richard Morthland for Gov and Lt GovÌ†ºÌ∑∫Ì†ºÌ∑∏

‚úîÔ∏èConservative crusaders
‚úîÔ∏èStands for the midd‚Ä¶"
"134",-1,"RT @JeanneIves: ""Ives sees herself as leading a conservative insurrection against the governor."" @ILTimes #ILRevolution https://t.co/REYWdk‚Ä¶"
"135",-1,"RT @MagdalenaHuds18: @JeanneIves @WSJ Rauner is a wolf in sheep's clothing, he's done more damage than his dem opponents could have dreamed‚Ä¶"
"136",-1,"RT @John_Kass: State Rep. @JeanneIves, conservative Republican running for governor of #Illinois , dissects #Immigration policies by Mayor‚Ä¶"
"137",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"138",0,"RT @Disciple4Lif: Jeanne Ives‚Äô GOP insurgency https://t.co/s1OWJ5y5sP"
"139",0,"RT @Disciple4Lif: Everyone from Illinois vote for Jeanne Ives March 20th

#MAGA #TCOT https://t.co/CDOmWg4Aaa"
"140",-1,"RT @ourmaninchicago: Jeanne Ives: Immigrants are illegally applying for voting rights!

Also Jeanne Ives: Join me at the South Side Irish P‚Ä¶"
"141",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"142",0,"RT @Disciple4Lif: Jeanne Ives‚Äô GOP insurgency https://t.co/s1OWJ5y5sP"
"143",0,"RT @Disciple4Lif: Everyone from Illinois vote for Jeanne Ives March 20th

#MAGA #TCOT https://t.co/CDOmWg4Aaa"
"144",-1,"Jeanne Ives: Immigrants are illegally applying for voting rights!

Also Jeanne Ives: Join me at the South Side Iris‚Ä¶ https://t.co/CupKWWYfls"
"145",-1,"RT @JeanneIves: . @FoxNews Channel Host @TuckerCarlson says, ‚ÄúIllinois has got a fake Republican Governor. Join the #ILRevolution now. http‚Ä¶"
"146",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"147",0,"RT @tommybauch: Illinois GOP candidate for governor @JeanneIves triggers #libtards with a TV ad. 
You got my vote @JeanneIves and I'm about‚Ä¶"
"148",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"149",0,"RT @GaryAAltman2: @SebastanVaughan @CyndiRocks1 @TheMarkPantano @POTUS @realDonaldTrump And Illinois has a Republican Governor who has turn‚Ä¶"
"150",0,"@SebastanVaughan @CyndiRocks1 @TheMarkPantano @POTUS @realDonaldTrump And Illinois has a Republican Governor who ha‚Ä¶ https://t.co/NfxetvqbCT"
"151",-1,"Jeanne Ives on Rahm Emanuel's CityKey ID plan for voter registration: 'Pandering is what these policies are... https://t.co/10laEsDdS4"
"152",-1,"RT @John_Kass: State Rep. @JeanneIves, conservative Republican running for governor of #Illinois , dissects #Immigration policies by Mayor‚Ä¶"
"153",1,"RT @NinaMorton: MARCH ELECTIONS!  Please VOTE

Ì†ΩÌ¥¥March 13 PA 18 - Rick Saccone for US Congress
‚ö™Ô∏èMarch 13 TN 14 - Shane Reeves - supports PP‚Ä¶"
"154",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"155",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"156",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"157",1,"@DanProft @rrstar @JeanneIves .Currier &amp; Ives once made affordable lithographs. Jeanne Ives will make Illinois simi‚Ä¶ https://t.co/fMMU2wggdI"
"158",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"159",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"160",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"161",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"162",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"163",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"164",1,"RT @NinaMorton: MARCH ELECTIONS!  Please VOTE

Ì†ΩÌ¥¥March 13 PA 18 - Rick Saccone for US Congress
‚ö™Ô∏èMarch 13 TN 14 - Shane Reeves - supports PP‚Ä¶"
"165",1,"RT @NinaMorton: MARCH ELECTIONS!  Please VOTE

Ì†ΩÌ¥¥March 13 PA 18 - Rick Saccone for US Congress
‚ö™Ô∏èMarch 13 TN 14 - Shane Reeves - supports PP‚Ä¶"
"166",1,"Win or Lose in GOP Primary for Governor, Jeanne Ives Helps Push Illinois to the Right.  @Busboom101  https://t.co/SNdYnvZtkq"
"167",1,"RT @NinaMorton: MARCH ELECTIONS!  Please VOTE

Ì†ΩÌ¥¥March 13 PA 18 - Rick Saccone for US Congress
‚ö™Ô∏èMarch 13 TN 14 - Shane Reeves - supports PP‚Ä¶"
"168",-1,"@TheRealYNuts @AmandaVinicky @JeanneIves @wttw Is conversing directly with ""the people"" the same a lying to ""The Pe‚Ä¶ https://t.co/HhFeHkn0W4"
"169",0,"RT @dmihalopoulos: Jeanne Ives, the latest white night in the right's battle for control of GOP, Illinois: @mickeyd1971 @ProPublicaIL  http‚Ä¶"
"170",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"171",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"172",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"173",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"174",0,"RT @NinaMorton: March 20 IL Primary

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives &amp; Richard Morthland for Gov and Lt GovÌ†ºÌ∑∫Ì†ºÌ∑∏

‚úîÔ∏èConservative crusaders
‚úîÔ∏èStands for the midd‚Ä¶"
"175",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"176",0,"{Republicans...

VOTE James Mendrick for Du Page Sheriff

Say ""NO"" to Jeanne Ives for Governor

~ Gregg Slapak,... https://t.co/766WKLf2a0"
"177",0,"RT @dmihalopoulos: Jeanne Ives, the latest white night in the right's battle for control of GOP, Illinois: @mickeyd1971 @ProPublicaIL  http‚Ä¶"
"178",1,"Win or lose in GOP primary for governor, Jeanne Ives helps push Illinois to the right https://t.co/qqARPAtYMS - Now‚Ä¶ https://t.co/Z5sQYalCCW"
"179",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"180",-1,"RT @MagdalenaHuds18: @JeanneIves @WSJ Rauner is a wolf in sheep's clothing, he's done more damage than his dem opponents could have dreamed‚Ä¶"
"181",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"182",1,"RT @NinaMorton: MARCH ELECTIONS!  Please VOTE

Ì†ΩÌ¥¥March 13 PA 18 - Rick Saccone for US Congress
‚ö™Ô∏èMarch 13 TN 14 - Shane Reeves - supports PP‚Ä¶"
"183",0,"Jeanne Ives, the latest white night in the right's battle for control of GOP, Illinois: @mickeyd1971 @ProPublicaIL  https://t.co/dWCMY5Rh4u"
"184",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"185",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"186",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"187",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"188",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"189",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"190",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"191",1,"RT @NinaMorton: MARCH ELECTIONS!  Please VOTE

Ì†ΩÌ¥¥March 13 PA 18 - Rick Saccone for US Congress
‚ö™Ô∏èMarch 13 TN 14 - Shane Reeves - supports PP‚Ä¶"
"192",0,"RT @NinaMorton: March 20 IL Primary

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives &amp; Richard Morthland for Gov and Lt GovÌ†ºÌ∑∫Ì†ºÌ∑∏

‚úîÔ∏èConservative crusaders
‚úîÔ∏èStands for the midd‚Ä¶"
"193",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"194",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"195",1,"RT @redhead4645: Jeanne Ives for Governor of Illinois ! Fought against tax hikes, wants lower property tax and the only consistent
Conserva‚Ä¶"
"196",-1,"@TheeSuzz Of course you would support the toxic, hateful, Jeanne Ives. Block me, too."
"197",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"198",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"199",1,"RT @redhead4645: Jeanne Ives for Governor of Illinois ! Fought against tax hikes, wants lower property tax and the only consistent
Conserva‚Ä¶"
"200",-1,"RT @JeanneIves: ""Ives sees herself as leading a conservative insurrection against the governor."" @ILTimes #ILRevolution https://t.co/REYWdk‚Ä¶"
"201",1,"RT @NinaMorton: MARCH ELECTIONS!  Please VOTE

Ì†ΩÌ¥¥March 13 PA 18 - Rick Saccone for US Congress
‚ö™Ô∏èMarch 13 TN 14 - Shane Reeves - supports PP‚Ä¶"
"202",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"203",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"204",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"205",-1,"RT @JeanneIves: ""Ives sees herself as leading a conservative insurrection against the governor."" @ILTimes #ILRevolution https://t.co/REYWdk‚Ä¶"
"206",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"207",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"208",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"209",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"210",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"211",-2,"I heard GOP candidate for IL governor Jeanne Ives on the radio yesterday.  She was whining about illegal aliens vot‚Ä¶ https://t.co/7m4BDCuY3r"
"212",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"213",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"214",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"215",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"216",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"217",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"218",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"219",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"220",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"221",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"222",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"223",1,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough with‚Ä¶"
"224",1,"Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 
Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State
Enough w‚Ä¶ https://t.co/zH0ihlSN9e"
"225",0,"RT @NinaMorton: VOTE RED PENNSYLVANIA AND ILLINOIS!

Ì†ºÌ∑∫Ì†ºÌ∑∏Rick Saccone, March 13, PA Dist 18 for Congress

Ì†ºÌ∑∫Ì†ºÌ∑∏Jeanne Ives and Richard Morthland‚Ä¶"
"226",-1,"RT @MagdalenaHuds18: @JeanneIves @WSJ Rauner is a wolf in sheep's clothing, he's done more damage than his dem opponents could have dreamed‚Ä¶"
"227",-1,"RT @JeanneIves: ""Ives sees herself as leading a conservative insurrection against the governor."" @ILTimes #ILRevolution https://t.co/REYWdk‚Ä¶"
"228",1,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 PRIMARY

Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State

Enough‚Ä¶"
"229",1,"RT @NinaMorton: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge to return your power, your home, your money, and the Rule o‚Ä¶"
"230",1,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 PRIMARY

Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State

Enough‚Ä¶"
"231",0,"RT @chicagotribune: Republican governor candidate Jeanne Ives rips Mayor Rahm Emanuel over allowing use of municipal ID card for voting htt‚Ä¶"
